"","ID","sex","BANDING_DAY","BANDING_MONTH","BANDING_YEAR","B_COORD_PRECISION","B_REGION","B_LOC","B_LAT_DECIMAL_DEGREES","B_LON_DECIMAL_DEGREES","B_FLYWAY_CHR","BEARING_BBL","DISTANCE_BBL","E_REGION","E_LOC","E_COORD_PRECISION","E_LAT_DECIMAL_DEGREES","E_LON_DECIMAL_DEGREES","E_FLYWAY_CHR","E_PRESENT_CONDITION_CODE","E_COND","E_WHO","ENCOUNTER_DAY","ENCOUNTER_MONTH","ENCOUNTER_YEAR","dist_km","bearing_degs","avg_ExtAg","extB","extE","diffAg","B_TAVG_JULY","B_TMIN_MAY","B_TMIN_JULY","B_TMAX_MAY","B_TMAX_JULY","B_TMAX_AUG","B_TMAX_MAR","B_TMIN_MAR","B_TMAX_JAN","B_TMIN_JAN","B_TMIN_AUG","dispType30","dispType25","B_LAT_DD_10MINBLOCK","B_LON_DD_10MINBLOCK","E_LAT_DD_10MINBLOCK","E_LON_DD_10MINBLOCK","bearing_10MINBLOCK","dist_km_10minblock","E_WHO_BIN"
"228",3482,"U",17,6,2013,10,72,"Pennsylvania",40.91667,-75.25,"Atlantic","S",27.4,72,"Pennsylvania",0,40.52182,-75.19403,"Atlantic",13,"A","Public",18,6,2014,44.1017648983923,173.826149950986,0.340427976968113,0.134126868921469,0.490201770939178,0.356074902017709,1.81315529346466,0.718066334724426,2.96905422210693,0.462184339761734,0.921532928943634,-1.01864731311798,-2.01109886169434,-2.98009443283081,-1.56342172622681,-2.90243363380432,-0.489501565694809,1,1,40.9166666666667,-75.25,40.5833333333333,-75.25,-180,37.0163597366168,"Public"
"229",3490,"F",4,7,2013,1,18,"Connecticut",41.55833,-73.425,"Atlantic","SW",100.5,59,"New Jersey",0,40.37412,-74.5443,"Atlantic",10,"A","Public",5,5,2014,161.775593196796,-144.0120342487,0.0185972244258626,0.10277253592684,0.148933081724488,0.0461605457976484,2.3669912815094,0.626843869686127,3.50358295440674,0.864645183086395,1.36805081367493,-0.634753406047821,-2.0644965171814,-3.388028383255,-0.970514416694641,-1.88456737995148,-0.771696925163269,1,1,41.5833333333333,-73.4166666666667,40.4166666666667,-74.5833333333333,-142.468042365617,162.543069842259,"Public"
"230",3520,"M",11,6,1961,10,61,"New York",43.08333,-76.08333,"Atlantic",NA,0,61,"New York",10,43.08333,-76.08333,"Atlantic",3,"D","Public",28,6,1962,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,43.0833333333333,-76.0833333333333,43.0833333333333,-76.0833333333333,NA,0,"Public"
"231",3584,"M",13,6,1970,10,89,"Washington",46.75,-117.25,"Pacific","SSE",351.5,55,"Nevada",10,41.75,-115.91667,"Pacific",3,"D","Public",43,4,1971,565.674740093064,168.68012020566,0.159489983412178,0.985919581942227,0.000290317898098418,-0.985629264044128,1.06323254108429,-0.195855379104614,1.46043264865875,0.570440530776978,0.72274249792099,2.28012800216675,-1.98111605644226,-0.88525801897049,2.24163627624512,2.56479740142822,1.62508225440979,1,1,46.75,-117.25,41.75,-115.916666666667,168.680092548034,565.674790087282,"Public"
"232",3754,"M",27,7,1978,10,79,"Saskatchewan",52.08333,-106.58333,"Central","W",134.6,79,"Saskatchewan",10,52.25,-109.75,"Central",6,"A","Public",42,5,1979,217.446661897914,-83.8584515377469,0.313640102578991,0.274640731601103,0.31557555523298,0,-0.478269964456558,1.63032424449921,-0.708962798118591,1.26892149448395,-0.3081434071064,-1.17004990577698,0.839502334594727,0.173315554857254,-1.13093280792236,-1.34032249450684,-0.771696925163269,1,1,52.0833333333333,-106.583333333333,52.25,-109.75,-83.8585448589211,217.446395027857,"Public"
"233",3832,"M",9,7,1980,10,68,"Ontario",46.41667,-81.08333,"Atlantic","ESE",207.9,68,"Ontario",10,45.58333,-76.91667,"Atlantic",5,"D","Other",79,5,1981,335.744420898268,104.506643663698,0.313640102578991,0.274640731601103,0.31557555523298,0,-0.0368855632841587,1.07817220687866,0.107529260218143,1.91741955280304,-0.0240963343530893,1.08866345882416,1.70534288883209,3.23760342597961,-1.31490182876587,-2.18445539474487,0.187443599104881,1,1,46.4166666666667,-81.0833333333333,45.5833333333333,-76.9166666666667,104.506495462547,335.744712842659,"Public"
"234",3869,"F",19,7,1969,10,61,"New York",43.08333,-77.58333,"Atlantic","SE",235.1,59,"New Jersey",10,40.75,-74.25,"Atlantic",3,"D","Public",6,4,1970,378.932632061839,132.019858627136,0.285568242248959,0.455799100014516,0.00116127159239367,-0.454637828422122,-0.153279080986977,-0.691294074058533,0.222067356109619,-0.3335040807724,-0.476315647363663,1.31556391716003,-1.70403671264648,-1.15668046474457,-3.31642293930054,-4.58450794219971,2.19953417778015,1,1,43.0833333333333,-77.5833333333333,40.75,-74.25,132.019870458349,378.933081599021,"Public"
"235",3876,"U",30,5,1997,10,72,"Pennsylvania",41.75,-79.91667,"Atlantic","W",8.6,72,"Pennsylvania",10,41.75,-80.08333,"Atlantic",5,"D","Public",30,4,1998,13.8618201664378,-89.9445120589144,0.286585239408581,0.346058934533314,0.522136739730004,0.17607780519669,-0.270914971828461,-2.61622357368469,-0.167307659983635,-3.30384111404419,-0.411959528923035,-1.59798014163971,1.9184592962265,2.7015643119812,4.27357387542725,5.97090435028076,2.19953417778015,0,0,41.75,-79.9166666666667,41.75,-80.0833333333333,-89.9445098393062,13.8623746612494,"Public"
"236",3890,"M",9,6,1988,10,54,"Nebraska",40.91667,-96.41667,"Central","S",371,67,"Oklahoma",10,35.58333,-97.25,"Central",5,"D","Public",21,4,1989,596.475956530787,-172.714905699583,0.410489153519783,0.892727536652635,0.101756423283495,-0.790971113369139,-0.248521223664284,2.23598194122314,-0.0464975647628307,2.99640369415283,-0.524692714214325,2.26872587203979,1.65276169776917,0.164131298661232,7.25126791000366,6.07135915756226,2.19953417778015,1,1,40.9166666666667,-96.4166666666667,35.5833333333333,-97.25,-172.71486815007,596.475257692597,"Public"
"237",3895,"F",2,6,1985,10,68,"Ontario",42.75,-81.08333,"Atlantic",NA,0,68,"Ontario",10,42.75,-81.08333,"Atlantic",3,"D","Bander",99,6,1986,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,42.75,-81.0833333333333,42.75,-81.0833333333333,NA,0,"Researcher"
"238",4009,"U",30,5,1976,10,82,"Tennessee",35.08333,-87.41667,"Mississippi","S",58.3,2,"Alabama",10,34.25,-87.58333,"Mississippi",5,"D","Public",99,4,1977,93.6985430072179,-170.569799287015,0.424026992483599,0.481056757149078,0.261576426186674,-0.219480330962404,-1.06317627429962,-2.58130097389221,-1.10855782032013,-2.9623646736145,-0.903240978717804,-1.39635956287384,3.47910118103027,2.32980751991272,-7.03719902038574,-6.70420026779175,-0.0968425571918488,1,1,35.0833333333333,-87.4166666666667,34.25,-87.5833333333333,-170.569465787764,93.6990074316517,"Public"
"239",4010,"M",9,7,1977,10,44,"Maine",44.91667,-69.08333,"Atlantic","SE",20,44,"Maine",10,44.75,-68.75,"Atlantic",5,"D","Public",43,6,1978,32.2149514288426,124.97805618864,0.0853876170877699,0.0497895195238786,0.122368994048483,0.0725794745246044,-0.0575238652527332,0.447799861431122,-0.362032175064087,2.3329656124115,0.21431440114975,-0.410675138235092,-1.25376999378204,-1.74144220352173,-1.11053884029388,-0.322752833366394,-0.0200860016047955,1,1,44.9166666666667,-69.0833333333333,44.75,-68.75,124.977245656905,32.2149547376371,"Public"
"240",4023,"F",13,6,1981,10,47,"Massachusetts",42.75,-71.25,"Atlantic","E",16.9,47,"Massachusetts",10,42.75,-70.91667,"Atlantic",5,"D","Public",27,5,1982,27.2899672037326,89.8868675010592,0.060624598220766,0.0622731891421106,0.036144578313253,-0.0261286108288576,0.458224415779114,0.781389713287354,0.649290800094604,1.30895864963531,0.260269224643707,-0.0560842305421829,0.14804607629776,-1.04790723323822,-3.60567092895508,-4.81839990615845,-0.331566244363785,0,1,42.75,-71.25,42.75,-70.9166666666667,89.8868663697194,27.2902401057783,"Public"
"241",4047,"U",5,6,1996,10,92,"Wyoming",41.25,-104.91667,"Central","SE",14.4,92,"Wyoming",10,41.08333,-104.75,"Central",5,"D","Agency",7,7,1997,23.2005119263152,142.867752471907,0.0162474337971507,0,0,0,-0.0667894408106804,0.768512070178986,0.401904940605164,-0.804880559444427,-0.503846824169159,0.237119078636169,4.31999063491821,1.97994232177734,-0.583747148513794,0.635704100131989,-1.03481531143188,0,0,41.25,-104.916666666667,41.0833333333333,-104.75,142.867754274643,23.2000477164111,"Researcher"
"242",4108,"M",7,6,1985,10,68,"Ontario",42.75,-81.25,"Atlantic","SSW",82.3,66,"Ohio",10,41.58333,-81.58333,"Mississippi",5,"D","Other",8,7,1986,132.484274141727,-167.888167703221,0.313640102578991,0.274640731601103,0.31557555523298,0,-0.352484315633774,1.31008625030518,-0.0879146754741669,2.04292511940002,-0.702274262905121,-0.706821858882904,2.32473635673523,0.876946449279785,0.649724841117859,0.828382015228271,2.02801585197449,1,1,42.75,-81.25,41.5833333333333,-81.5833333333333,-167.888017076391,132.483969125841,"Public"
"243",4141,"M",12,7,1978,10,44,"Maine",44.91667,-68.91667,"Atlantic","W",57,44,"Maine",10,44.91667,-70.08333,"Atlantic",5,"D","Public",3,6,1979,92.1198928906472,-89.588116575977,0.126228328715596,0.0753374945565394,0.0316446508927275,-0.0436928436638119,0.00498428661376238,0.794764339923859,-0.340659528970718,1.5718777179718,0.418790191411972,1.03721737861633,2.35610485076904,3.08084177970886,0.923397958278656,2.16309642791748,0.907498896121979,1,1,44.9166666666667,-68.9166666666667,44.9166666666667,-70.0833333333333,-89.5881142462937,92.1204246098498,"Public"
"244",4165,"M",10,6,1986,10,46,"Maryland",39.08333,-76.75,"Atlantic","W",8.9,46,"Maryland",10,39.08333,-76.91667,"Atlantic",5,"D","Public",22,4,1987,14.4210701487999,-89.947461427433,0.0861518362607055,0.0747568587603426,0.133401074176223,0.0586442154158804,1.11407423019409,1.13359975814819,1.26363241672516,2.0018413066864,1.07940030097961,-1.24921905994415,2.44034147262573,0.430583894252777,-0.672005832195282,0.43623873591423,-0.662617027759552,0,0,39.0833333333333,-76.75,39.0833333333333,-76.9166666666667,-89.9474624744211,14.4207810545975,"Public"
"245",4174,"F",17,7,1991,10,79,"Saskatchewan",52.08333,-106.58333,"Central","SE",143.9,79,"Saskatchewan",10,50.41667,-104.58333,"Central",5,"D","Public",23,5,1992,232.101594264705,142.233067346119,0.313640102578991,0.274640731601103,0.31557555523298,0,0.404198527336121,0.935729801654816,0.583617627620697,0.358973473310471,0.284617871046066,4.34270477294922,7.26881551742554,8.56056785583496,9.20731544494629,8.37756538391113,1.04161477088928,1,1,52.0833333333333,-106.583333333333,50.4166666666667,-104.583333333333,142.233177476183,232.102186648502,"Public"
"246",4238,"M",5,7,1985,10,47,"Massachusetts",42.25,-72.25,"Atlantic","SW",20.6,47,"Massachusetts",10,42.08333,-72.58333,"Atlantic",5,"D","Agency",5,7,1986,33.1878048427454,-123.793784986677,0.0820377260468634,0.055595877485847,0.00362897372623022,-0.0519669037596168,-0.0595318302512169,0.828384459018707,-0.437614500522614,1.2763819694519,0.246187746524811,-0.589573264122009,2.23715281486511,0.463774561882019,1.47885644435883,0.738622784614563,-1.90975761413574,1,1,42.25,-72.25,42.0833333333333,-72.5833333333333,-123.792988784249,33.1878263194015,"Researcher"
"247",4315,"F",16,6,1974,10,47,"Massachusetts",41.41667,-70.58333,"Atlantic",NA,0,47,"Massachusetts",10,41.41667,-70.58333,"Atlantic",5,"D","Public",7,5,1975,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,41.4166666666667,-70.5833333333333,41.4166666666667,-70.5833333333333,NA,0,"Public"
"248",4391,"U",1,7,1989,10,79,"Saskatchewan",52.08333,-106.58333,"Central",NA,0,79,"Saskatchewan",10,52.08333,-106.58333,"Central",4,"D","Agency",4,5,1990,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,52.0833333333333,-106.583333333333,52.0833333333333,-106.583333333333,NA,0,"Researcher"
"249",4392,"M",8,7,1990,10,79,"Saskatchewan",52.08333,-106.58333,"Central","SSE",282.4,53,"Montana",10,48.08333,-105.25,"Central",5,"D","Public",28,4,1991,455.019486702571,167.379911290718,0.313640102578991,0.274640731601103,0.31557555523298,0,-0.627539694309235,0.0269556920975447,-0.158227533102036,0.125228509306908,-1.05770790576935,0.705025196075439,2.53107523918152,1.47512447834015,2.49417090415955,1.53754055500031,0.02104651927948,1,1,52.0833333333333,-106.583333333333,48.0833333333333,-105.25,167.379881427786,455.019535488786,"Public"
"250",4413,"M",10,6,1978,10,91,"Wisconsin",44.25,-89.58333,"Mississippi","ENE",104.4,91,"Wisconsin",10,44.75,-87.58333,"Mississippi",3,"D","Other",13,5,1979,168.478310657541,70.046078204722,0.573600425799584,0.674698795180723,0.785890550152417,0.111191754971694,-1.0623950958252,0.944394469261169,-0.119778960943222,1.1370108127594,-1.9564483165741,0.488719880580902,-0.408485531806946,0.979695022106171,-4.62296772003174,-4.60569477081299,-0.608923256397247,1,1,44.25,-89.5833333333333,44.75,-87.5833333333333,70.046078204722,168.478310657541,"Public"
"251",4419,"M",3,7,1976,10,91,"Wisconsin",44.25,-89.58333,"Mississippi",NA,0,91,"Wisconsin",10,44.25,-89.58333,"Mississippi",4,"D","Bander",16,5,1977,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,44.25,-89.5833333333333,44.25,-89.5833333333333,NA,0,"Researcher"
"252",4453,"F",15,6,1974,10,47,"Massachusetts",42.58333,-71.25,"Atlantic","NNW",24.5,58,"New Hampshire",10,42.91667,-71.41667,"Atlantic",5,"D","Public",14,4,1975,39.4641376059174,-20.1720888986813,0.0736650110131463,0,0.171577877776165,0.171577877776165,-0.190158918499947,-0.746057629585266,-0.161452397704124,-2.2362596988678,-0.171797648072243,0.933652639389038,-0.788861215114594,-1.00520396232605,2.22591018676758,2.53740859031677,0.223368182778358,1,1,42.5833333333333,-71.25,42.9166666666667,-71.4166666666667,-20.1720900284927,39.4633483399298,"Public"
"253",4485,"F",28,6,2000,10,91,"Wisconsin",44.58333,-89.91667,"Mississippi","SE",33.7,91,"Wisconsin",10,44.25,-89.41667,"Mississippi",7,"A","Bander",8,6,2001,54.3844054310888,132.752165927334,0.660681884163159,0.729859195819422,0.892001741907389,0.162142546087966,-0.722612082958221,1.84335517883301,0.103923954069614,0.851477026939392,-1.50354015827179,-0.105511270463467,-0.031868901103735,0.435680508613586,3.76040482521057,4.22864246368408,0.0295588970184326,1,1,44.5833333333333,-89.9166666666667,44.25,-89.4166666666667,132.752452472156,54.3846568780737,"Researcher"
"254",4508,"U",28,6,1975,10,47,"Massachusetts",42.25,-71.25,"Atlantic","NNE",62.9,44,"Maine",10,43.08333,-70.75,"Atlantic",5,"D","Public",20,4,1976,101.240149031593,23.7143923975417,0.0122860063684628,0.0410799825809261,0,-0.0410799825809261,1.19497740268707,1.93369221687317,1.61013841629028,2.70862507820129,0.82831335067749,0.00737906247377396,1.84167063236237,0.263447701931,-1.7635942697525,-2.78429651260376,-0.0970439985394478,1,1,42.25,-71.25,43.0833333333333,-70.75,23.71430697422,101.240487190686,"Public"
"255",4534,"M",5,7,1988,10,79,"Saskatchewan",50.75,-108.25,"Central",NA,0,79,"Saskatchewan",10,50.75,-108.25,"Central",7,"A","Bander",30,4,1989,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,50.75,-108.25,50.75,-108.25,NA,0,"Researcher"
"256",4569,"F",12,6,1979,10,91,"Wisconsin",44.58333,-87.91667,"Mississippi","W",82,91,"Wisconsin",10,44.58333,-89.58333,"Mississippi",7,"A","Bander",25,4,1980,132.357505378612,-89.4150264596868,0.520252176132865,0.00667731165626361,0.344317027144723,0.33763971548846,-0.183531507849693,-0.674831569194794,-0.135257974267006,-1.73580062389374,-0.129448845982552,-1.60712158679962,-0.969595372676849,-1.25079917907715,0.887383639812469,1.15244579315186,-0.654145061969757,1,1,44.5833333333333,-87.9166666666667,44.5833333333333,-89.5833333333333,-89.4150240850866,132.358027228851,"Researcher"
"257",4572,"F",28,6,1992,10,91,"Wisconsin",44.58333,-90.08333,"Mississippi","ENE",42.5,91,"Wisconsin",10,44.75,-89.25,"Mississippi",3,"D","Agency",1,5,1993,68.6312741530953,74.0511495037542,0.516777955194271,0.775874582668021,0.409783713165917,-0.366090869502105,-2.97447562217712,0.378379493951797,-2.22908163070679,1.54517900943756,-3.63986778259277,-1.85533130168915,0.491496384143829,0.136451616883278,1.83312058448792,1.51634311676025,2.79599523544312,1,1,44.5833333333333,-90.0833333333333,44.75,-89.25,74.0515052047209,68.6314269037863,"Researcher"
"258",4594,"F",26,6,1997,10,59,"New Jersey",40.75,-75.08333,"Atlantic","W",17.4,72,"Pennsylvania",10,40.75,-75.41667,"Atlantic",7,"A","Bander",3,6,1998,28.1513067696272,-89.8912043552596,0.534381933931941,0.0656118449702424,0.508491798519379,0.442879953549136,0.0368338786065578,-1.63864922523499,-0.325666815042496,-1.77665674686432,0.483898848295212,-0.655354738235474,1.95213878154755,2.17196798324585,4.4506721496582,5.56168365478516,-0.0312786139547825,0,1,40.75,-75.0833333333333,40.75,-75.4166666666667,-89.891206531136,28.1507437554301,"Researcher"
"259",4691,"M",28,6,1994,10,33,"Idaho",43.41667,-116.25,"Pacific","N",11.5,33,"Idaho",10,43.58333,-116.25,"Pacific",7,"A","Agency",16,6,1995,18.5163399829792,0,0.125925388300189,0,0.029176948758891,0.029176948758891,1.32950901985168,1.87979674339294,1.47290813922882,1.24546563625336,1.24231719970703,2.36462998390198,0.208845198154449,1.38019144535065,1.74449062347412,3.3941376209259,0.871391355991364,0,0,43.4166666666667,-116.25,43.5833333333333,-116.25,0,18.5170806662074,"Researcher"
"260",4692,"M",13,7,1993,10,33,"Idaho",43.41667,-116.25,"Pacific","N",11.5,33,"Idaho",10,43.58333,-116.25,"Pacific",7,"A","Agency",6,6,1994,18.5163399829792,0,0.125925388300189,0,0.029176948758891,0.029176948758891,-5.37975931167603,2.30623936653137,-3.65103650093079,2.36885213851929,-7.12930297851562,-2.95540332794189,4.53581190109253,1.60485327243805,2.75335955619812,2.87645077705383,0.454424381256104,0,0,43.4166666666667,-116.25,43.5833333333333,-116.25,0,18.5170806662074,"Researcher"
"261",4694,"F",2,6,1993,10,33,"Idaho",43.58333,-116.41667,"Pacific","S",11.5,33,"Idaho",10,43.41667,-116.41667,"Pacific",7,"A","Agency",22,4,1994,18.5163399829792,-180,0.668932026023041,0.793293656553926,0.191609812744956,-0.601683843808971,-5.37975931167603,2.30623936653137,-3.65103650093079,2.36885213851929,-7.12930297851562,-2.95540332794189,4.53581190109253,1.60485327243805,2.75335955619812,2.87645077705383,0.0273062288761139,0,0,43.5833333333333,-116.416666666667,43.4166666666667,-116.416666666667,-180,18.5170806662074,"Researcher"
"262",4702,"F",28,5,1994,10,36,"Iowa",41.58333,-91.58333,"Mississippi","SSW",24.6,36,"Iowa",10,41.25,-91.75,"Mississippi",7,"A","Agency",4,5,1995,39.5557804203857,-159.318906716219,0.862624335552191,0.868050515314269,0.890550152416896,0.0224996371026274,-1.20605170726776,-0.796266973018646,-0.662998259067535,0.502238214015961,-1.51784324645996,-1.28853523731232,3.02989721298218,2.1538360118866,-0.364785522222519,1.92389023303986,1.13842165470123,1,1,41.5833333333333,-91.5833333333333,41.25,-91.75,-159.319474983848,39.5560286157898,"Researcher"
"263",4719,"M",23,6,1998,10,52,"Missouri",38.58333,-90.58333,"Mississippi","ENE",29.3,34,"Illinois",10,38.75,-90.08333,"Mississippi",4,"D","Other",25,4,1999,47.2855890700404,66.809837186298,0.0772357269671829,0.0119030338220351,0.35041370300479,0.338510669182755,0.351874649524689,3.49970626831055,1.80801236629486,2.20553064346313,-1.01564848423004,0.276790082454681,-0.625530898571014,-0.579652070999146,0.800060570240021,1.65950930118561,0.589891135692596,1,1,38.5833333333333,-90.5833333333333,38.75,-90.0833333333333,66.8102493121444,47.2854433612462,"Public"
"264",4729,"F",8,8,1998,10,83,"Texas",33.08333,-96.58333,"Central","WSW",45,83,"Texas",10,32.75,-97.25,"Central",5,"D","Public",9,6,1999,72.4943575917399,-120.477805301908,0.0697718880222624,0.312382058353897,0,-0.312382058353897,3.35275506973267,2.07415246963501,2.82615876197815,3.23896765708923,3.93214797973633,2.00455665588379,-0.914822459220886,0.585348188877106,3.03877997398376,2.36999821662903,-0.248353451490402,1,1,33.0833333333333,-96.5833333333333,32.75,-97.25,-120.478183671907,72.4942768846924,"Public"
"265",4736,"F",24,5,1997,10,88,"Virginia",38.91667,-77.41667,"Atlantic","SW",14.6,88,"Virginia",10,38.75,-77.58333,"Atlantic",7,"A","Bander",23,5,1998,23.4893143589384,-141.918329829849,0.0992472471642162,0.0381768035999419,0.140659021628683,0.102482218028741,0.446378201246262,-2.48052000999451,0.254009932279587,-1.29780173301697,0.582040667533875,-0.301769226789474,0.60246753692627,1.63500559329987,3.71718978881836,4.75516796112061,-2.11146807670593,0,0,38.9166666666667,-77.4166666666667,38.75,-77.5833333333333,-141.916658813621,23.4893797094945,"Researcher"
"266",4808,"F",13,7,1998,10,14,"California",38.58333,-121.75,"Pacific","N",57.5,14,"California",10,39.41667,-121.75,"Pacific",5,"D","Public",29,7,1999,92.5136445589054,0,0.744284366381187,0.585716359413558,0.938307446654086,0.352591087240528,0.456087052822113,-1.00887906551361,0.724179029464722,-5.10796403884888,0.115272827446461,2.38631272315979,-1.58065402507782,-0.688150107860565,1.01453518867493,0.680178999900818,-0.653778851032257,1,1,38.5833333333333,-121.75,39.4166666666667,-121.75,0,92.5129044556121,"Public"
"267",4811,"M",18,5,1995,10,38,"Kansas",39.08333,-94.75,"Central","NW",14.6,38,"Kansas",10,39.25,-94.91667,"Central",4,"D","Agency",2,4,1996,23.4490107955533,-37.8464773360405,0.503924130255964,0.290027580200319,0.703585426041515,0.413557845841196,0.206609189510345,-1.34577202796936,0.409926652908325,-4.10232973098755,-0.0686491578817368,1.5026228427887,-1.23252558708191,-2.8526725769043,-0.222101643681526,-0.65564239025116,1.5483523607254,0,0,39.0833333333333,-94.75,39.25,-94.9166666666667,-37.8464777222282,23.4485416205133,"Researcher"
"268",4819,"M",10,6,2003,10,68,"Ontario",42.91667,-80.25,"Atlantic",NA,0,68,"Ontario",10,42.91667,-80.25,"Atlantic",7,"A","Bander",27,4,2004,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,42.9166666666667,-80.25,42.9166666666667,-80.25,NA,0,"Researcher"
"269",4835,"F",15,6,1992,10,55,"Nevada",39.25,-119.41667,"Pacific","W",17.8,55,"Nevada",10,39.25,-119.75,"Pacific",3,"D","Other",8,8,1993,28.773274848007,-89.8945499873368,0.0240576764890889,0,0,0,-1.0436452627182,3.43900012969971,-0.253521263599396,5.00449323654175,-1.80714535713196,1.27182626724243,2.31025004386902,3.78032088279724,-3.26624751091003,-2.04132151603699,-1.70155954360962,0,1,39.25,-119.416666666667,39.25,-119.75,-89.8945489328226,28.7735625833072,"Public"
"270",4851,"F",6,6,1994,10,36,"Iowa",42.25,-91.75,"Mississippi","E",25.6,36,"Iowa",10,42.25,-91.25,"Mississippi",3,"D","Public",20,4,1995,41.2627790676628,89.8319077114887,0.838575184271221,0.946436347800842,0.872695601683844,-0.0737407461169981,-1.29484760761261,-0.722100496292114,-0.560427010059357,0.810341417789459,-1.84281182289124,-1.88118207454681,3.10703563690186,2.31643056869507,0.217929512262344,2.63134980201721,-1.70155954360962,1,1,42.25,-91.75,42.25,-91.25,89.8319077114887,41.2627790676628,"Public"
"271",4885,"F",19,6,1996,10,33,"Idaho",43.58333,-116.41667,"Pacific",NA,0,33,"Idaho",10,43.58333,-116.41667,"Pacific",0,"D","Public",11,8,1997,0,NA,0.313640102578991,0.274640731601103,0.31557555523298,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,43.5833333333333,-116.416666666667,43.5833333333333,-116.416666666667,NA,0,"Public"
"272",4894,"M",2,7,2003,10,47,"Massachusetts",41.75,-70.75,"Atlantic","W",61.1,18,"Connecticut",10,41.91667,-71.91667,"Atlantic",7,"A","Public",23,6,2004,98.6627155166163,-78.7969084364482,0.0767510662270424,0.132820438380026,0.00522572216577152,-0.127594716214255,0.553846478462219,-0.519037663936615,0.706389725208282,-1.27789485454559,0.358774423599243,1.30137932300568,0.370230376720428,0.728390574455261,-4.27889585494995,-3.39199185371399,-1.06890821456909,1,1,41.75,-70.75,41.9166666666667,-71.9166666666667,-78.7970908438848,98.6623765588559,"Public"
"273",4899,"M",9,6,1999,10,36,"Iowa",42.91667,-93.41667,"Mississippi","NNW",84.4,50,"Minnesota",10,44.08333,-93.91667,"Mississippi",3,"D","Public",12,5,2000,135.779545965111,-17.1550979655779,0.828771730396897,0.93583974452025,0.797503266076354,-0.138336478443896,2.24986028671265,1.62101638317108,2.76201033592224,-0.440565258264542,1.75888407230377,-0.837992548942566,7.2390308380127,4.73358726501465,3.37966656684875,2.77495837211609,1.70983874797821,1,1,42.9166666666667,-93.4166666666667,44.0833333333333,-93.9166666666667,-17.155004883373,135.780253032759,"Public"
"274",4908,"F",1,6,1998,10,88,"Virginia",38.91667,-77.58333,"Atlantic","E",9,88,"Virginia",10,38.91667,-77.41667,"Atlantic",7,"A","Bander",13,5,1999,14.4540733620116,89.9476529500217,0.189831615619103,0.535346204093482,0.0381768035999419,-0.49716940049354,0.411110192537308,2.33962678909302,0.409164071083069,0.864039540290833,0.412800699472427,1.23695635795593,-0.841686129570007,-1.00116813182831,3.02592015266418,1.99120950698853,1.70616936683655,0,0,38.9166666666667,-77.5833333333333,38.9166666666667,-77.4166666666667,89.9476508598263,14.4546522241078,"Researcher"
"275",4911,"F",24,6,2003,10,68,"Ontario",42.75,-81.08333,"Atlantic","ENE",75.7,68,"Ontario",10,43.25,-79.75,"Atlantic",7,"A","Bander",5,6,2004,122.086607221655,62.4836178389778,0.313640102578991,0.274640731601103,0.31557555523298,0,0.0489641390740871,0.214841619133949,0.419255167245865,-1.43372869491577,-0.415137857198715,0.932972609996796,2.31402850151062,2.97978806495667,-2.42907643318176,-2.72816395759583,-0.886466920375824,1,1,42.75,-81.0833333333333,43.25,-79.75,62.4836747396076,122.086849253221,"Researcher"
"276",4927,"F",21,6,1993,10,88,"Virginia",38.91667,-77.41667,"Atlantic","SW",14.6,88,"Virginia",10,38.75,-77.58333,"Atlantic",3,"D","Bander",29,5,1994,23.4893143589384,-141.918329829849,0.267071729257823,0.267237625199594,0.352736246189578,0.085498620989984,1.99021542072296,0.967590987682343,1.90363645553589,0.968711853027344,2.13448762893677,1.21881401538849,0.047306701540947,0.0304152946919203,-3.27006483078003,-2.65776562690735,1.17943072319031,0,0,38.9166666666667,-77.4166666666667,38.75,-77.5833333333333,-141.916658813621,23.4893797094945,"Researcher"
